CampaignId,EntryNo,RegistrationNo,NoClaimBonus,InsCompany,InsId,FLData,FLResponse,FLStatus,PBVehicleId,SQRequest,SQResponse,SQStatus,SQCount
19597,AHD-0412462-01-R-1,GJ02BP1000,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19598,AHD-0602350-01,GJ02BP5679,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19599,AHD-0621896-01,GJ02BP8671,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19600,AHD-0605447-01,GJ02BP8678,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19601,AHD-0616636-01-ED-1,GJ02BP8821,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19602,AHD-0453931-01-R-1,GJ02BP9365,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19603,AHD-0111500-06-R-1,GJ02CA5533,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19604,RJK-0016188-01-R-8,GJ03BA5730,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19605,RJK-0616230-01,GJ03CA0845,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19606,RJK-0406561-01-R-1,GJ03CR0609,25,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19607,RJK-0074897-01-R-7,GJ03CR6039,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19608,RJK-0614828-01,GJ03DN3569,25,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19609,RJK-0104495-01-R-5,GJ03DN4186,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19610,RJK-0104498-01-R-5,GJ03DN4332,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19611,RJK-0102438-01-R-4,GJ03DN7297,20,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19612,RJK-0103748-01-R-5,GJ03DN8399,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19613,RJK-0103235-01-R-5,GJ03DN9809,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19614,RJK-0103570-01-R-5,GJ03DN9873,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19615,RJK-0414158-01-R-1,GJ03EC7886,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19616,JAI-0623826-01,RJ19CF6250,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19617,JAI-0617172-01,RJ19GC5895,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19618,JAI-0619234-01,RJ19GE1858,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19619,JAI-0631162-01,RJ21GA3172,0,RAHEJA QBE GENERAL INSURANCE CO LTD,16,,,0,0,,,0,0
19620,JAI-0605478-01,RJ29CA1414,20,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19621,JAI-0642069-01,RJ43CA0501,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19622,JAI-0621120-01,RJ45CA1772,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19623,JAI-0455029-01-R-1,RJ45CA1893,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19624,JAI-0616655-01,RJ45CB2021,25,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19625,JAI-0623546-01,RJ45UB0004,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19626,CHE-0223861-01-R-3,TN01AQ5225,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19627,CHE-0629903-01,TN02AU9335,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19628,CHE-0138332-01-R-4,TN03F4218,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19629,CHE-0615138-01,TN04AQ8232,20,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
19630,CHE-0209458-01-R-3,TN05AQ1645,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19631,CHE-0136720-01-R-4,TN065935,0,L AND T GENERAL INSURANCE COMPANY LTD,15,,,0,0,,,0,0
19632,CHE-0137156-01-R-4,TN065960,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19633,CHE-0286692-01-R-2,TN07BC9661,50,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
19634,CHE-0282976-01-R-2,TN07BU7051,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19635,CHE-0617524-01,TN07BV0815,0,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
19636,CHE-0614650-01,TN09BQ0839,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19637,CHE-0621080-01,TN09BT6930,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19638,CHE-0285361-01-R-2,TN09BX1000,35,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19639,CHE-0605416-01,TN09BX7767,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19640,CHE-0619598-01,TN10AT4846,20,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
19641,CHE-0602276-01,TN11H7521,25,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19642,CHE-0619264-01,TN11H8860,0,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19643,CHE-0621480-01,TN11X2587,0,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19644,CHE-0619273-01,TN148894,25,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19645,CHE-0622914-01,TN14C7690,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19646,CHE-0616657-01,TN18AD6532,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19647,CHE-0603763-01,TN19C6496,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19648,CHE-0405889-02-R-1,TN20CC0536,35,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19649,CHE-0615180-01,TN20CZ9101,45,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19650,CHE-0605080-01,TN22BT5357,25,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19651,CHE-0139884-01-R-4,TN22BW2212,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19652,MUM-0200871-01-R-2,TN38AU4826,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19653,HYD-0605778-01,TS06EG0999,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19654,HYD-0603657-01,TS07EK0444,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19655,HYD-0601519-01,TS07EL6867,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19656,HYD-0604224-01,TS07EN2401,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19657,HYD-0605195-01,TS07EQ2277,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19658,MUM-0616255-01,TS08EA1179,25,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19659,HYD-0632095-01,TS08EA8939,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19660,HYD-0598880-01,TS08EB4565,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19661,HYD-0620880-01,TS08EL6027,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19662,HYD-0622444-01,TS08UA3334,20,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19663,HYD-0617031-01,TS09EA7907,25,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19664,HYD-0401683-01-R-1,TS09EA9751,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19665,HYD-0295825-01-R-2,TS09EB5199,20,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
19666,HYD-0603702-01,TS09EG4137,0,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19667,HYD-0614380-01,TS09EG5050,20,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19668,HYD-0621699-01,TS09EH2425,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19669,HYD-0477094-35,TS09UA2567,0,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19670,HYD-0377660-62-R-1,TS09UA3318,20,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19671,MUM-0057557-1182,TS09UA3338,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19672,HYD-0620726-01,TS10EA6005,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19673,HYD-0632212-01,TS10EA9040,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19674,DEL-0607405-01,UK07CA5608,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19675,DEL3-0453944-01-R-1,UK12A6057,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19676,DEL-0407863-01-R-1,UP13AF3400,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19677,DEL-0101139-01-R-5,UP14AW6220,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19678,DEL-0415051-01-R-1,UP14BK8019,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19679,DEL-0605340-01,UP14BR8458,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19680,DEL-0413861-01-R-1,UP14BZ6862,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19681,DEL-0605902-01,UP14CA1944,20,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19682,RJK-0602607-01,GJ03EL1653,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19683,RJK-0201402-01-R-3,GJ03EL2108,45,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19684,RJK-0614138-01,GJ03EL2147,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19685,RJK-0136126-01-R-4,GJ03EL2442,65,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19686,RJK-0139606-01-R-4,GJ03EL3473,45,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19687,RJK-0139427-01-R-4,GJ03EL3496,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19688,RJK-0133457-01-R-4,GJ03EL4090,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19689,RJK-0140864-01-R-4,GJ03EL5115,45,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19690,RJK-0136006-01-R-5,GJ03EL5310,35,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19691,RJK-0136130-01-R-4,GJ03EL5679,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19692,RJK-0208120-01-R-2,GJ03ER0065,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19693,RJK-0205326-01-R-3,GJ03ER6703,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19694,RJK-0205854-01-R-3,GJ03ER6828,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19695,RJK-0616802-02,GJ03ER7381,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19696,RJK-0210040-01-R-3,GJ03ER7383,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19697,RJK-0212681-01-R-3,GJ03ER7892,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19698,RJK-0212393-01-R-3,GJ03ER9217,35,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19699,RJK-0205879-01-R-3,GJ03FD0135,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19700,RJK-0212314-01-R-3,GJ03FD3540,20,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19701,RJK-0202547-01-R-3,GJ03FD4676,25,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19702,RJK-0211682-01-R-3,GJ03FD7435,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19703,RJK-0404873-01-R-1,GJ03FD9834,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19704,RJK-0409466-01-R-1,GJ03FK0513,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19705,RJK-0288632-01-R-1,GJ03FK0571,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19706,RJK-0293306-02,GJ03FK1591,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19707,RJK-0292674-01-R-2,GJ03FK2094,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19708,RJK-0295908-01-R-2,GJ03FK2389,25,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19709,RJK-0291872-03,GJ03FK2413,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19710,RJK-0286637-01-R-1,GJ03FK8021,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19711,RJK-0076499-02-R-1,GJ03HA0079,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19712,RJK-0292819-01-R-2,GJ03HA7584,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19713,RJK-0406741-01-R-1,GJ03HK2387,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19714,RJK-0599795-01,GJ03HK2770,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19715,RJK-0407014-01-R-1,GJ03HK2892,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19716,RJK-0409607-01-R-1,GJ03HK3187,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19717,RJK-0409607-01-R-1-ED-1,GJ03HK3187,0,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19718,RJK-0410991-01-R-1,GJ03HK3219,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19719,RJK-0413204-01-R-1-ED-1,GJ03HK3596,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19720,RJK-0409609-01-R-1,GJ03HK3848,20,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19721,RJK-0412943-01-R-1,GJ03HK4025,0,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19722,RJK-0452270-01-R-1,GJ03HK4968,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19723,RJK-0631999-01,GJ03HK5827,20,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19724,RJK-0623791-01,GJ03HK5926,20,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19725,RJK-0107843-02-R-1,GJ03HK6662,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19726,RJK-0414424-01-R-1,GJ03HK6701,20,ICICI LOMBARD GENERAL INSURANCE CO LTD,6,,,0,0,,,0,0
19727,RJK-0406628-01-R-1,GJ03HK7030,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19728,RJK-0449502-01-R-1,GJ03HK7042,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19729,RJK-0416098-01-R-1-ED-1,GJ03HK8014,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19730,RJK-0405405-01-R-1,GJ03HK8091,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19731,RJK-0453366-01-R-1,GJ03HK9390,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19732,AHD-0292637-01-R-2,GJ04CA2809,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19733,RJK-0291643-01-R-2,GJ04CA4591,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19734,SRT-0122605-01-R-4,GJ05CA6680,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19735,SRT-0102272-01-R-5,GJ05CB6141,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19736,GOA-0621688-01,MH04BY2238,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19737,NAG-0606587-01,MH04CM5631,0,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LTD,10,,,0,0,,,0,0
19738,MUM-0010420-01-R-8,MH04CM8721,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19739,NAS-0618335-01,MH04CT8855,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19740,MUM-0605236-01,MH04DN0569,35,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19741,MUM-0014632-03-R-4,MH04DY2006,35,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19742,MUM-0056864-01-R-8,MH04DY3298,35,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19743,MUM-0600947-01,MH04ED0872,20,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19744,MUM-0618017-01,MH04ED4925,0,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,3,,,0,0,,,0,0
19745,MUM-0078714-01-R-6,MH04EH3681,35,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19746,MUM-0450710-01-R-1,MH04EH4749,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19747,MUM-0410524-01-R-1,MH04EH5664,50,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19748,DEL-0583651-02,UP14CF3205,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19749,DEL-0406236-01-R-1,UP14CF8499,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19750,DEL-0587502-01,UP14CF9838,25,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
19751,DEL-0451291-01-R-1,DL04CAQ9438,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19752,DEL-0333629-01-R-2,DL04CAV5549,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19753,DEL-0633549-01,DL04CAV7231,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19754,DEL-0606961-01,DL04CAW2840,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19755,DEL-0614659-01,DL04CBA2833,20,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19756,DEL-0604280-01,dl04cnb9432,35,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19757,DEL-0137125-01-R-4,DL05CE3894,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19758,DEL-0411033-01-R-1,DL05CH4580,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19759,DEL-0240367-07,DL06CJ7324,0,L AND T GENERAL INSURANCE COMPANY LTD,15,,,0,0,,,0,0
19760,DEL-0632852-01,DL06CM7533,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19761,DEL-0205362-01-R-3,DL06CN0513,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19762,DEL-0403300-01-R-1,DL07CE5864,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19763,DEL-0618985-01,DL07CG6544,0,IFFCO-TOKIO GENERAL INSURANCE CO LTD,7,,,0,0,,,0,0
19764,DEL-0207787-01-R-3,DL07CK7804,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19765,DEL-0622512-01,DL07CN0214,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19766,DEL-0199474-01-R-3,DL07CN4386,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19767,DEL-0285166-01-R-2,DL07CN4691,25,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19768,DEL-0287302-01-R-2,DL07CP3825,35,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19769,DEL-0615710-01,DL07CP6397,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19770,MUM-0122541-654-R-1,DL07OT6078,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19771,DEL-0402850-01-R-1,DL08CAA4880,45,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19772,DEL-0400086-01-R-1,DL08CAA4939,45,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19773,DEL-0622122-01,DL08CAB4153,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19774,DEL-0452704-01-R-1,DL08CAB4434,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19775,DEL-0410067-02,DL08CAE5137,20,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19776,DEL-0400423-01-R-1,DL08CAF4790,0,RELIANCE GENERAL INSURANCE CO LTD,9,,,0,0,,,0,0
19777,DEL-0614581-01,DL08CAF5411,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19778,DEL-0607448-01,DL08CAF5775,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19779,DEL-0450109-01-R-1,DL08CAF8529,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19780,DEL-0414970-01-R-1,DL08CAW8264,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19781,DEL-0632984-01,DL08CDG4444,45,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19782,DEL-0412846-01-R-1,DL08CNA1909,50,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19783,DEL-0290178-01-R-2,DL08CT9667,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19784,DEL-0622510-01,DL08CT9829,0,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19785,DEL-0454919-01-R-1,DL08CX6291,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19786,DEL-0411099-01-R-1,DL08CY2225,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19787,DEL-0605952-02,DL08CZ4274,0,THE ORIENTAL INSURANCE CO LTD,13,,,0,0,,,0,0
19788,DEL-0286499-01-R-2,DL08CZ4817,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19789,DEL-0621828-01,DL08CZ5472,25,TATA AIG GENERAL INSURANCE CO LTD,37,,,0,0,,,0,0
19790,DEL-0399386-01-R-1,DL09CAB9083,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19791,DEL-0602357-02,DL09CAD3751,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19792,DEL-0408754-01-R-1,DL09CAJ0898,35,FUTURE GENERALI INDIA INSURANCE COMPANY LTD,4,,,0,0,,,0,0
19793,DEL-0631872-01,DL09CU3870,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19794,DEL-0453786-01-R-1,DL09CU3886,45,LIBERTY VIDEOCON GENERAL INSURANCE COMPANY LTD,33,,,0,0,,,0,0
19795,DEL-0287223-01-R-2,DL09CZ3119,45,NATIONAL INSURANCE CO LTD,8,,,0,0,,,0,0
19796,DEL-0452691-01-R-1,DL10CA9912,50,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19797,DEL-0604195-01,DL10CB6567,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19798,MUM-0207566-01-R-3,DL10CC0193,0,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19799,CHND-0618346-01,DL10CC1694,25,SBI GENERAL INSURANCE COMPANY LIMITED,17,,,0,0,,,0,0
19800,DEL-0600780-01,DL10CC1783,35,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19801,DEL-0615096-01,DL10CC3004,25,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19802,DEL-0605906-01,DL10CC4329,20,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
19803,DEL-0604783-01,DL10CF0504,45,BHARTI AXA GENERAL INSURANCE COMPANY LIMITED,2,,,0,0,,,0,0
